TEAM_ID
0
1612709930
1612709919
1612709927
1612709918
1612709932
1612709922
1612709913
1612709923
1612709926
1612709890
1612709933
1612709909
1612709917
1612709929
1612709915
1612709893
1612709905
1612709931
1612709928
1612709911
1612709914
1612709910
1612709924
1612709902
1612709920
1612709904
1612709903
1612709921
1612709908
1612709889
1612709925
